level_id,kind,day,period,price,band,k,delta,ordinal,session,entry_side,exit_side,outcome,bars_to_exit,mfe,mae,opened_at
ONH:2026-08-20:29686.75,ONH,2026-08-20,exploration,29686.75,16.11,3,5.3707,1,ASIA,below,below,hold,1,0.0,-32.25,1787180460000
ONH:2026-08-20:29686.75,ONH,2026-08-20,exploration,29686.75,16.11,3,5.3707,2,ASIA,below,below,hold,8,0.0,-34.0,1787208720000
ONL:2026-08-20:29240.25,ONL,2026-08-20,exploration,29240.25,16.11,3,5.3707,1,LONDON,above,above,hold,1,0.0,-21.75,1787229360000
ONL:2026-08-20:29240.25,ONL,2026-08-20,exploration,29240.25,16.11,3,5.3707,2,NY,above,below,break,5,24.75,-8.25,1787249100000
ONL:2026-08-20:29240.25,ONL,2026-08-20,exploration,29240.25,16.11,3,5.3707,3,NY,below,below,hold,6,8.0,-17.5,1787250000000
ONL:2026-08-20:29240.25,ONL,2026-08-20,exploration,29240.25,16.11,3,5.3707,4,NY,below,,ambiguous_horizon,13,19.0,-0.5,1787251620000
RTH-H:2026-08-20:29470.25,RTH-H,2026-08-20,exploration,29470.25,16.11,3,5.3707,1,LONDON,above,above,hold,3,5.75,-35.25,1787214780000
RTH-H:2026-08-20:29470.25,RTH-H,2026-08-20,exploration,29470.25,16.11,3,5.3707,2,LONDON,above,above,hold,4,15.0,-20.5,1787215560000
RTH-H:2026-08-20:29470.25,RTH-H,2026-08-20,exploration,29470.25,16.11,3,5.3707,3,LONDON,above,above,hold,6,3.5,-31.75,1787216100000
RTH-H:2026-08-20:29470.25,RTH-H,2026-08-20,exploration,29470.25,16.11,3,5.3707,4,LONDON,above,above,hold,1,0.0,-20.0,1787224380000
RTH-H:2026-08-20:29470.25,RTH-H,2026-08-20,exploration,29470.25,16.11,3,5.3707,5,LONDON,above,below,break,2,23.25,-3.0,1787224740000
RTH-H:2026-08-20:29470.25,RTH-H,2026-08-20,exploration,29470.25,16.11,3,5.3707,6,NY,below,below,hold,1,0.0,-39.25,1787233020000
RTH-L:2026-08-20:29202.50,RTH-L,2026-08-20,exploration,29202.5,16.11,3,5.3707,1,NY,above,above,hold,2,0.0,-28.25,1787249760000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,1,LONDON,above,below,break,8,20.0,-12.75,1787226360000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,2,NY,below,above,break,1,41.5,-50.5,1787232600000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,3,NY,above,above,hold,1,2.25,-62.75,1787233200000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,4,NY,above,below,break,2,25.5,-10.75,1787233560000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,5,NY,below,below,hold,1,16.5,-54.25,1787234100000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,6,NY,below,below,hold,1,0.0,-34.0,1787234400000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,7,NY,below,below,hold,2,15.25,-23.5,1787234940000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,8,NY,below,below,hold,3,20.75,-33.5,1787235780000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,9,NY,below,above,break,1,26.5,-8.5,1787236680000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,10,NY,above,below,break,4,25.75,-10.5,1787237220000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,11,NY,below,below,hold,1,6.25,-17.0,1787237520000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,12,NY,below,above,break,2,56.75,-4.0,1787237940000
OR30-H:2026-08-20:29392.25,OR30-H,2026-08-20,exploration,29392.25,16.11,3,5.3707,13,NY,above,below,break,1,27.5,0.0,1787238300000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,1,LONDON,above,below,break,1,38.5,0.0,1787227380000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,2,LONDON,below,above,break,7,29.75,-3.75,1787230380000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,3,LONDON,above,,ambiguous_horizon,13,14.5,-10.25,1787231460000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,4,LONDON,above,above,hold,4,0.25,-95.25,1787232420000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,5,NY,above,below,break,1,18.25,-27.75,1787233860000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,6,NY,above,above,hold,2,15.25,-25.75,1787234160000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,7,NY,above,above,hold,4,22.5,-43.0,1787234520000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,8,NY,above,above,hold,1,0.0,-53.75,1787234880000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,9,NY,above,below,break,4,25.0,-14.5,1787235300000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,10,NY,below,above,break,1,53.5,0.0,1787235600000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,11,NY,above,above,hold,3,4.25,-37.25,1787236020000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,12,NY,above,above,hold,1,9.5,-19.75,1787236440000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,13,NY,above,above,hold,2,7.0,-39.5,1787238660000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,14,NY,above,below,break,3,23.5,-8.5,1787239200000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,15,NY,below,below,hold,5,11.75,-41.5,1787239680000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,16,NY,below,below,hold,1,0.0,-19.75,1787241600000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,17,NY,below,below,hold,2,7.5,-26.75,1787241720000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,18,NY,below,below,hold,2,0.25,-28.75,1787242260000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,19,NY,below,below,hold,7,18.0,-27.25,1787242980000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,20,NY,below,above,break,4,22.25,0.0,1787243640000
OR30-L:2026-08-20:29338.50,OR30-L,2026-08-20,exploration,29338.5,16.11,3,5.3707,21,NY,above,below,break,7,18.0,-15.75,1787245680000
VWAP:2026-08-20:29456.22,VWAP,2026-08-20,exploration,29456.22,16.11,3,5.3707,1,LONDON,above,above,hold,1,0.0,-18.53,1787215680000
VWAP:2026-08-20:29456.22,VWAP,2026-08-20,exploration,29456.22,16.11,3,5.3707,2,LONDON,above,below,break,6,25.72,-11.03,1787224860000
VWAP:2026-08-20:29456.22,VWAP,2026-08-20,exploration,29456.22,16.11,3,5.3707,3,NY,below,below,hold,3,14.03,-25.22,1787232900000
VWAP:2026-08-20:29456.22,VWAP,2026-08-20,exploration,29456.22,16.11,3,5.3707,4,NY,below,below,hold,3,3.78,-62.47,1787233320000
VWAP:2026-08-20:29456.22,VWAP,2026-08-20,exploration,29456.22,16.11,3,5.3707,5,NY,below,below,hold,1,0.0,-42.97,1787238120000
VWAP+1s:2026-08-20:29583.22,VWAP+1s,2026-08-20,exploration,29583.22,16.11,3,5.3707,1,ASIA,below,above,break,1,31.28,0.0,1787176920000
VWAP+1s:2026-08-20:29583.22,VWAP+1s,2026-08-20,exploration,29583.22,16.11,3,5.3707,2,ASIA,above,above,hold,3,0.0,-23.78,1787184480000
VWAP+1s:2026-08-20:29583.22,VWAP+1s,2026-08-20,exploration,29583.22,16.11,3,5.3707,3,LONDON,above,below,break,1,22.22,0.0,1787212920000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,1,LONDON,above,below,break,2,29.21,-7.04,1787227380000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,2,LONDON,below,above,break,2,18.29,0.0,1787230320000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,3,LONDON,above,above,hold,4,0.0,-19.04,1787232000000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,4,NY,above,above,hold,2,19.96,-39.54,1787233920000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,5,NY,above,above,hold,1,1.21,-35.04,1787234220000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,6,NY,above,above,hold,4,13.21,-52.29,1787234520000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,7,NY,above,above,hold,1,0.0,-63.04,1787234880000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,8,NY,above,above,hold,4,24.71,-61.29,1787235360000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,9,NY,above,above,hold,1,0.0,-53.04,1787236500000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,10,NY,above,above,hold,1,0.0,-25.79,1787238660000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,11,NY,above,below,break,4,29.21,-4.54,1787239260000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,12,NY,below,below,hold,6,21.04,-32.21,1787239620000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,13,NY,below,below,hold,1,0.0,-20.21,1787241120000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,14,NY,below,below,hold,11,16.79,-22.46,1787241300000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,15,NY,below,below,hold,4,12.79,-19.46,1787242140000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,16,NY,below,above,break,3,26.04,-6.21,1787242860000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,17,NY,above,below,break,1,19.46,0.0,1787243400000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,18,NY,below,above,break,1,20.29,-5.46,1787243580000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,19,NY,above,below,break,2,23.71,0.0,1787246100000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,20,NY,below,below,hold,4,4.29,-18.71,1787254740000
VWAP-1s:2026-08-20:29329.21,VWAP-1s,2026-08-20,exploration,29329.21,16.11,3,5.3707,21,NY,below,below,hold,1,0.0,-30.21,1787255580000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,1,LONDON,above,below,break,7,24.55,-19.2,1787227440000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,2,LONDON,below,above,break,3,27.95,0.0,1787230140000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,3,NY,above,above,hold,1,0.0,-85.95,1787235600000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,4,NY,above,above,hold,2,0.3,-29.7,1787239500000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,5,NY,above,below,break,5,26.55,-9.45,1787239980000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,6,NY,below,above,break,6,24.7,-15.3,1787240880000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,7,NY,above,above,hold,1,3.55,-21.95,1787242020000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,8,NY,above,above,hold,5,0.8,-17.45,1787242440000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,9,NY,above,,ambiguous_horizon,13,14.05,-18.45,1787246220000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,10,NY,below,,ambiguous_horizon,13,20.2,-15.55,1787248020000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,11,NY,below,,ambiguous_horizon,13,18.45,-15.55,1787253900000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,12,NY,above,above,hold,6,13.05,-19.45,1787255040000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,13,NY,above,,ambiguous_horizon,13,19.8,-14.95,1787255640000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,14,NY,below,,ambiguous_horizon,13,3.2,-8.05,1787258220000
SETTLE:2026-08-20:29306.05,SETTLE,2026-08-20,exploration,29306.05,16.11,3,5.3707,15,NY,below,,ambiguous_horizon,6,13.45,-0.3,1787259300000
RND-250:2026-08-20:29250.00,RND-250,2026-08-20,exploration,29250.0,16.11,3,5.3707,1,LONDON,above,above,hold,4,9.75,-19.0,1787229300000
RND-250:2026-08-20:29250.00,RND-250,2026-08-20,exploration,29250.0,16.11,3,5.3707,2,NY,above,below,break,3,21.75,0.0,1787249100000
RND-250:2026-08-20:29250.00,RND-250,2026-08-20,exploration,29250.0,16.11,3,5.3707,3,NY,below,,ambiguous_horizon,13,9.25,-10.25,1787251680000
RND-500:2026-08-20:29500.00,RND-500,2026-08-20,exploration,29500.0,16.11,3,5.3707,1,LONDON,above,below,break,5,25.75,-10.75,1787214360000
RND-500:2026-08-20:29500.00,RND-500,2026-08-20,exploration,29500.0,16.11,3,5.3707,2,LONDON,below,above,break,3,17.0,-5.0,1787214960000
RND-500:2026-08-20:29500.00,RND-500,2026-08-20,exploration,29500.0,16.11,3,5.3707,3,LONDON,above,below,break,2,33.75,-5.0,1787215440000
RND-500:2026-08-20:29500.00,RND-500,2026-08-20,exploration,29500.0,16.11,3,5.3707,4,LONDON,below,above,break,5,30.0,-5.25,1787216460000
RND-500:2026-08-20:29500.00,RND-500,2026-08-20,exploration,29500.0,16.11,3,5.3707,5,LONDON,above,below,break,4,18.5,0.0,1787223840000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,1,ASIA,above,below,break,2,32.25,-1.75,1787263260000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,2,ASIA,below,,ambiguous_horizon,13,8.5,-0.75,1787266260000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,3,ASIA,above,,ambiguous_horizon,13,5.0,-11.75,1787267220000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,4,ASIA,above,below,break,10,20.75,-4.75,1787268300000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,5,ASIA,below,below,hold,7,7.0,-22.25,1787269200000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,6,ASIA,below,above,break,5,19.75,-11.5,1787270400000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,7,ASIA,above,above,hold,1,0.0,-30.5,1787271000000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,8,ASIA,above,above,hold,4,5.5,-16.75,1787272020000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,9,ASIA,above,below,break,3,20.5,0.0,1787274300000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,10,ASIA,below,above,break,3,21.25,-3.25,1787274720000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,11,ASIA,above,above,hold,2,0.0,-25.0,1787275380000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,12,NY,above,above,hold,2,11.25,-36.75,1787319780000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,13,NY,above,above,hold,2,10.0,-23.25,1787320020000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,14,NY,above,below,break,1,30.5,0.0,1787320260000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,15,NY,below,below,hold,1,0.0,-31.25,1787320560000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,16,NY,below,below,hold,2,4.75,-29.0,1787320740000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,17,NY,below,below,hold,7,18.75,-34.0,1787321100000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,18,NY,below,below,hold,8,6.75,-28.25,1787323560000
PDC:2026-08-21:29317.00,PDC,2026-08-21,exploration,29317.0,16.11,3,5.3707,19,NY,below,above,break,5,33.0,-9.5,1787324100000
ONH:2026-08-21:29539.75,ONH,2026-08-21,exploration,29539.75,16.11,3,5.3707,1,LONDON,below,below,hold,2,0.0,-22.0,1787312160000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,1,ASIA,below,above,break,7,21.25,-23.75,1787270760000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,2,ASIA,above,below,break,10,24.5,-6.0,1787271420000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,3,ASIA,below,,ambiguous_horizon,13,17.25,-15.0,1787272500000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,4,ASIA,above,below,break,6,21.75,0.0,1787273580000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,5,ASIA,below,below,hold,6,14.25,-21.25,1787274960000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,6,ASIA,below,,ambiguous_horizon,13,17.25,-17.75,1787275500000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,7,ASIA,below,above,break,6,23.0,-2.0,1787276520000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,8,ASIA,above,above,hold,6,7.0,-22.5,1787277300000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,9,ASIA,above,,ambiguous_horizon,13,17.25,-0.5,1787286060000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,10,ASIA,below,above,break,3,20.75,0.0,1787287560000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,11,ASIA,above,above,hold,6,0.0,-18.5,1787291460000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,12,NY,above,below,break,7,27.75,-21.5,1787319360000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,13,NY,below,below,hold,2,19.5,-30.25,1787319900000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,14,NY,below,below,hold,2,5.5,-40.0,1787320140000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,15,NY,below,above,break,4,25.0,-10.25,1787324400000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,16,NY,above,above,hold,5,9.25,-19.5,1787325480000
ONL:2026-08-21:29340.00,ONL,2026-08-21,exploration,29340.0,16.11,3,5.3707,17,NY,above,above,hold,2,5.5,-22.25,1787325840000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,1,LONDON,below,above,break,9,19.75,-10.25,1787305920000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,2,LONDON,above,,ambiguous_horizon,13,18.5,-7.75,1787306880000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,3,LONDON,below,,ambiguous_horizon,13,5.0,-16.5,1787308080000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,4,LONDON,below,above,break,1,20.0,0.0,1787311320000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,5,LONDON,above,,ambiguous_horizon,13,9.0,-12.5,1787313720000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,6,LONDON,above,above,hold,7,16.5,-21.0,1787314740000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,7,LONDON,above,below,break,4,20.75,-1.0,1787317740000
RTH-H:2026-08-21:29488.50,RTH-H,2026-08-21,exploration,29488.5,16.11,3,5.3707,8,NY,below,below,hold,2,0.0,-32.0,1787327580000
RTH-L:2026-08-21:29220.25,RTH-L,2026-08-21,exploration,29220.25,16.11,3,5.3707,1,NY,above,above,hold,1,0.0,-54.5,1787322060000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,1,LONDON,below,,ambiguous_horizon,13,18.5,-7.75,1787305200000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,2,LONDON,above,above,hold,8,1.0,-17.5,1787307600000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,3,LONDON,above,,ambiguous_horizon,13,0.0,-11.5,1787308620000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,4,LONDON,above,below,break,4,17.75,-13.75,1787309880000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,5,LONDON,below,,ambiguous_horizon,13,11.75,-12.25,1787310300000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,6,LONDON,above,above,hold,2,0.0,-32.75,1787314920000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,7,LONDON,above,below,break,4,20.75,0.0,1787317980000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,8,LONDON,below,below,hold,2,12.75,-56.25,1787318880000
OR30-H:2026-08-21:29472.50,OR30-H,2026-08-21,exploration,29472.5,16.11,3,5.3707,9,NY,below,below,hold,5,16.0,-19.75,1787327460000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,1,LONDON,below,above,break,9,19.5,-10.0,1787296200000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,2,LONDON,above,,ambiguous_horizon,13,11.25,-14.0,1787299620000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,3,LONDON,below,above,break,3,17.75,0.0,1787300820000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,4,LONDON,above,above,hold,6,5.5,-23.75,1787303280000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,5,NY,above,below,break,2,52.5,-16.75,1787319000000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,6,NY,below,above,break,2,29.25,-5.5,1787326620000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,7,NY,above,below,break,5,24.25,-11.75,1787328240000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,8,NY,below,below,hold,3,3.5,-26.25,1787328960000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,9,NY,below,below,hold,5,0.75,-19.0,1787329260000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,10,NY,below,below,hold,12,9.5,-35.75,1787330280000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,11,NY,below,,ambiguous_horizon,13,7.5,-18.0,1787331600000
OR30-L:2026-08-21:29416.25,OR30-L,2026-08-21,exploration,29416.25,16.11,3,5.3707,12,NY,below,below,hold,8,17.0,-20.0,1787341500000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,1,LONDON,below,below,hold,3,0.0,-21.11,1787297040000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,2,LONDON,below,below,hold,5,7.64,-24.86,1787299200000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,3,LONDON,below,,ambiguous_horizon,13,12.89,-8.11,1787301840000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,4,LONDON,above,below,break,4,24.11,-2.39,1787302680000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,5,LONDON,below,above,break,6,18.64,-1.86,1787304900000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,6,LONDON,above,above,hold,3,2.36,-31.39,1787310120000
VWAP:2026-08-21:29455.11,VWAP,2026-08-21,exploration,29455.11,16.11,3,5.3707,7,LONDON,above,below,break,8,37.86,-3.14,1787318220000
