level_id,kind,day,period,price,band,k,delta,ordinal,session,entry_side,exit_side,outcome,bars_to_exit,mfe,mae,opened_at
PDC:2026-08-06,PDC,2026-08-06,holdout,29594.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,4,14.0,-110.75,1785981600000
PDC:2026-08-06,PDC,2026-08-06,holdout,29594.75,28.0,0.5,56.0084,2,NY,below,below,hold,1,91.5,-89.0,1786024800000
ONH:2026-08-06,ONH,2026-08-06,holdout,29596.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,4,12.75,-112.0,1785981600000
ONH:2026-08-06,ONH,2026-08-06,holdout,29596.0,28.0,0.5,56.0084,2,NY,below,below,hold,1,90.25,-90.25,1786024800000
ONL:2026-08-06,ONL,2026-08-06,holdout,29241.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-425.5,1786021200000
PDH:2026-08-07,PDH,2026-08-07,holdout,29686.25,28.0,0.5,56.0084,1,LONDON,below,above,break,2,165.0,-122.0,1786104000000
PDH:2026-08-07,PDH,2026-08-07,holdout,29686.25,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-82.25,1786118400000
PDH:2026-08-07,PDH,2026-08-07,holdout,29686.25,28.0,0.5,56.0084,3,NY,above,above,hold,1,0.0,-174.25,1786125600000
PDC:2026-08-07,PDC,2026-08-07,holdout,29504.5,28.0,0.5,56.0084,1,ASIA,above,above,hold,6,49.5,-80.25,1786060800000
ONH:2026-08-07,ONH,2026-08-07,holdout,29867.25,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-223.0,1786104000000
ONL:2026-08-07,ONL,2026-08-07,holdout,29505.5,28.0,0.5,56.0084,1,ASIA,above,above,hold,6,50.5,-79.25,1786060800000
PDH:2026-08-10,PDH,2026-08-10,holdout,29867.25,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-63.25,1786334400000
PDH:2026-08-10,PDH,2026-08-10,holdout,29867.25,28.0,0.5,56.0084,2,LONDON,above,below,break,1,96.25,-17.0,1786359600000
PDH:2026-08-10,PDH,2026-08-10,holdout,29867.25,28.0,0.5,56.0084,3,NY,below,below,hold,2,0.0,-137.0,1786370400000
PDC:2026-08-10,PDC,2026-08-10,holdout,29841.0,28.0,0.5,56.0084,1,LONDON,above,below,break,1,122.0,-0.25,1786363200000
ONH:2026-08-10,ONH,2026-08-10,holdout,29985.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,2,0.0,-49.0,1786345200000
ONL:2026-08-10,ONL,2026-08-10,holdout,29719.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-181.0,1786366800000
PDL:2026-08-11,PDL,2026-08-11,holdout,29719.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,53.0,-75.25,1786402800000
PDL:2026-08-11,PDL,2026-08-11,holdout,29719.0,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.5,-65.25,1786435200000
PDL:2026-08-11,PDL,2026-08-11,holdout,29719.0,28.0,0.5,56.0084,3,NY,above,above,hold,1,0.75,-86.0,1786453200000
PDC:2026-08-11,PDC,2026-08-11,holdout,29763.75,28.0,0.5,56.0084,1,ASIA,below,above,break,1,79.0,0.0,1786406400000
PDC:2026-08-11,PDC,2026-08-11,holdout,29763.75,28.0,0.5,56.0084,2,ASIA,above,above,hold,4,46.25,-69.5,1786428000000
PDC:2026-08-11,PDC,2026-08-11,holdout,29763.75,28.0,0.5,56.0084,3,NY,above,below,break,2,105.5,-41.25,1786453200000
ONH:2026-08-11,ONH,2026-08-11,holdout,29887.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-68.0,1786446000000
ONL:2026-08-11,ONL,2026-08-11,holdout,29636.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-169.0,1786453200000
ONL:2026-08-11,ONL,2026-08-11,holdout,29636.0,28.0,0.5,56.0084,2,NY,above,below,break,2,102.5,-5.0,1786464000000
ONL:2026-08-11,ONL,2026-08-11,holdout,29636.0,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,2,41.5,-21.0,1786474800000
PDH:2026-08-12,PDH,2026-08-12,holdout,29887.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,3,114.5,-68.25,1786536000000
PDH:2026-08-12,PDH,2026-08-12,holdout,29887.0,28.0,0.5,56.0084,2,NY,above,below,break,1,61.5,-18.0,1786557600000
ONH:2026-08-12,ONH,2026-08-12,holdout,30001.5,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-165.75,1786539600000
ONL:2026-08-12,ONL,2026-08-12,holdout,29668.0,28.0,0.5,56.0084,1,ASIA,below,above,break,2,35.75,-29.0,1786492800000
ONL:2026-08-12,ONL,2026-08-12,holdout,29668.0,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,0.0,-69.5,1786510800000
PDH:2026-08-13,PDH,2026-08-13,holdout,30001.5,28.0,0.5,56.0084,1,NY,below,above,break,1,265.5,0.0,1786626000000
ONH:2026-08-13,ONH,2026-08-13,holdout,30181.0,28.0,0.5,56.0084,1,NY,below,below,hold,2,86.0,-77.0,1786626000000
ONH:2026-08-13,ONH,2026-08-13,holdout,30181.0,28.0,0.5,56.0084,2,NY,above,above,hold,2,40.0,-92.25,1786644000000
ONL:2026-08-13,ONL,2026-08-13,holdout,29813.0,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-368.0,1786622400000
PDH:2026-08-14,PDH,2026-08-14,holdout,30273.25,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,14.0,-103.25,1786708800000
PDC:2026-08-14,PDC,2026-08-14,holdout,30216.25,28.0,0.5,56.0084,1,LONDON,below,above,break,2,36.25,-10.25,1786694400000
PDC:2026-08-14,PDC,2026-08-14,holdout,30216.25,28.0,0.5,56.0084,2,LONDON,above,below,break,2,93.5,-71.0,1786708800000
ONH:2026-08-14,ONH,2026-08-14,holdout,30287.25,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-164.5,1786712400000
ONL:2026-08-14,ONL,2026-08-14,holdout,30128.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,4,0.0,-60.25,1786669200000
ONL:2026-08-14,ONL,2026-08-14,holdout,30128.0,28.0,0.5,56.0084,2,NY,above,below,break,1,103.0,-17.0,1786716000000
ONL:2026-08-14,ONL,2026-08-14,holdout,30128.0,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,2,26.75,-1.5,1786734000000
PDH:2026-08-17,PDH,2026-08-17,holdout,30287.25,28.0,0.5,56.0084,1,ASIA,below,below,hold,6,52.5,-107.25,1786946400000
PDC:2026-08-17,PDC,2026-08-17,holdout,30154.75,28.0,0.5,56.0084,1,NY,above,below,break,1,75.75,0.0,1786986000000
ONH:2026-08-17,ONH,2026-08-17,holdout,30339.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-55.75,1786960800000
ONL:2026-08-17,ONL,2026-08-17,holdout,30165.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,8.75,-80.75,1786971600000
ONL:2026-08-17,ONL,2026-08-17,holdout,30165.25,28.0,0.5,56.0084,2,NY,above,below,break,1,86.25,0.0,1786986000000
PDL:2026-08-18,PDL,2026-08-18,holdout,30053.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,174.0,0.0,1787014800000
PDC:2026-08-18,PDC,2026-08-18,holdout,30080.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,201.0,0.0,1787014800000
ONH:2026-08-18,ONH,2026-08-18,holdout,29919.25,28.0,0.5,56.0084,1,ASIA,above,below,break,3,99.25,-8.5,1787018400000
ONL:2026-08-18,ONL,2026-08-18,holdout,29605.0,28.0,0.5,56.0084,1,NY,above,below,break,1,68.25,-101.5,1787058000000
PDL:2026-08-19,PDL,2026-08-19,holdout,29514.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-95.75,1787097600000
PDL:2026-08-19,PDL,2026-08-19,holdout,29514.0,28.0,0.5,56.0084,2,ASIA,above,below,break,3,67.25,-53.5,1787104800000
PDL:2026-08-19,PDL,2026-08-19,holdout,29514.0,28.0,0.5,56.0084,3,LONDON,above,above,hold,2,7.5,-245.0,1787133600000
PDL:2026-08-19,PDL,2026-08-19,holdout,29514.0,28.0,0.5,56.0084,4,NY,above,above,hold,3,29.0,-77.75,1787158800000
PDC:2026-08-19,PDC,2026-08-19,holdout,29560.0,28.0,0.5,56.0084,1,ASIA,below,above,break,1,46.75,-39.75,1787119200000
PDC:2026-08-19,PDC,2026-08-19,holdout,29560.0,28.0,0.5,56.0084,2,LONDON,above,below,break,1,55.75,0.0,1787130000000
PDC:2026-08-19,PDC,2026-08-19,holdout,29560.0,28.0,0.5,56.0084,3,LONDON,below,above,break,1,199.0,-49.0,1787137200000
ONH:2026-08-19,ONH,2026-08-19,holdout,29759.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-351.25,1787140800000
ONL:2026-08-19,ONL,2026-08-19,holdout,29407.75,28.0,0.5,56.0084,1,NY,above,above,hold,1,32.0,-216.5,1787144400000
PDL:2026-08-20,PDL,2026-08-20,holdout,29375.75,28.0,0.5,56.0084,1,LONDON,above,below,break,1,135.5,0.0,1787223600000
PDL:2026-08-20,PDL,2026-08-20,holdout,29375.75,28.0,0.5,56.0084,2,NY,below,below,hold,2,81.5,-106.5,1787230800000
PDC:2026-08-20,PDC,2026-08-20,holdout,29559.0,28.0,0.5,56.0084,1,LONDON,above,below,break,1,92.25,0.0,1787212800000
PDC:2026-08-20,PDC,2026-08-20,holdout,29559.0,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,24.0,-210.25,1787220000000
ONH:2026-08-20,ONH,2026-08-20,holdout,29686.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,2,0.0,-105.5,1787180400000
ONH:2026-08-20,ONH,2026-08-20,holdout,29686.75,28.0,0.5,56.0084,2,ASIA,below,below,hold,1,0.0,-94.0,1787205600000
ONL:2026-08-20,ONL,2026-08-20,holdout,29240.25,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-230.0,1787227200000
ONL:2026-08-20,ONL,2026-08-20,holdout,29240.25,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-95.25,1787248800000
PDC:2026-08-21,PDC,2026-08-21,holdout,29317.0,28.0,0.5,56.0084,1,NY,above,above,hold,2,96.75,-171.5,1787317200000
ONH:2026-08-21,ONH,2026-08-21,holdout,29539.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-67.75,1787310000000
ONL:2026-08-21,ONL,2026-08-21,holdout,29257.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,37.0,-78.5,1787317200000
PDL:2026-08-24,PDL,2026-08-24,holdout,29220.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,95.5,0.0,1787547600000
PDL:2026-08-24,PDL,2026-08-24,holdout,29220.25,28.0,0.5,56.0084,2,LONDON,below,below,hold,2,29.5,-41.0,1787558400000
PDL:2026-08-24,PDL,2026-08-24,holdout,29220.25,28.0,0.5,56.0084,3,NY,below,below,hold,1,0.0,-104.25,1787587200000
PDL:2026-08-24,PDL,2026-08-24,holdout,29220.25,28.0,0.5,56.0084,4,NY,below,below,hold,1,0.0,-125.75,1787594400000
PDC:2026-08-24,PDC,2026-08-24,holdout,29370.0,28.0,0.5,56.0084,1,ASIA,above,below,break,1,49.75,-78.75,1787529600000
ONH:2026-08-24,ONH,2026-08-24,holdout,29297.75,28.0,0.5,56.0084,1,ASIA,above,below,break,1,34.5,-6.0,1787540400000
ONL:2026-08-24,ONL,2026-08-24,holdout,28947.75,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-162.5,1787576400000
PDC:2026-08-25,PDC,2026-08-25,holdout,29131.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,2,38.0,-37.75,1787616000000
ONH:2026-08-25,ONH,2026-08-25,holdout,29420.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-73.75,1787648400000
ONL:2026-08-25,ONL,2026-08-25,holdout,29189.5,28.0,0.5,56.0084,1,ASIA,below,above,break,2,51.75,-32.0,1787626800000
ONL:2026-08-25,ONL,2026-08-25,holdout,29189.5,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-120.5,1787666400000
PDH:2026-08-26,PDH,2026-08-26,holdout,29420.0,28.0,0.5,56.0084,1,NY,below,,ambiguous_horizon,1,0.0,0.0,1787774400000
PDC:2026-08-26,PDC,2026-08-26,holdout,29287.0,28.0,0.5,56.0084,1,NY,below,below,hold,1,45.25,-130.75,1787749200000
PDC:2026-08-26,PDC,2026-08-26,holdout,29287.0,28.0,0.5,56.0084,2,NY,below,above,break,1,42.5,-23.0,1787763600000
ONH:2026-08-26,ONH,2026-08-26,holdout,29333.25,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-177.0,1787749200000
ONH:2026-08-26,ONH,2026-08-26,holdout,29333.25,28.0,0.5,56.0084,2,NY,below,above,break,1,104.0,-49.25,1787770800000
ONL:2026-08-26,ONL,2026-08-26,holdout,29133.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,2,37.5,-97.0,1787702400000
ONL:2026-08-26,ONL,2026-08-26,holdout,29133.0,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-200.25,1787745600000
PDH:2026-08-27,PDH,2026-08-27,holdout,29437.25,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-123.0,1787792400000
PDH:2026-08-27,PDH,2026-08-27,holdout,29437.25,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,35.0,-63.0,1787806800000
PDH:2026-08-27,PDH,2026-08-27,holdout,29437.25,28.0,0.5,56.0084,3,NY,above,above,hold,1,0.0,-185.0,1787835600000
PDC:2026-08-27,PDC,2026-08-27,holdout,29431.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,28.75,-69.25,1787806800000
PDC:2026-08-27,PDC,2026-08-27,holdout,29431.0,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-191.25,1787835600000
ONH:2026-08-27,ONH,2026-08-27,holdout,29661.25,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-94.25,1787817600000
ONH:2026-08-27,ONH,2026-08-27,holdout,29661.25,28.0,0.5,56.0084,2,NY,below,below,hold,1,0.0,-134.75,1787850000000
ONH:2026-08-27,ONH,2026-08-27,holdout,29661.25,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,2,46.25,-41.0,1787857200000
ONL:2026-08-27,ONL,2026-08-27,holdout,29402.25,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-147.5,1787810400000
PDH:2026-08-28,PDH,2026-08-28,holdout,29707.5,28.0,0.5,56.0084,1,NY,below,below,hold,1,104.25,-162.75,1787925600000
PDC:2026-08-28,PDC,2026-08-28,holdout,29635.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,37.75,-9.0,1787889600000
PDC:2026-08-28,PDC,2026-08-28,holdout,29635.25,28.0,0.5,56.0084,2,LONDON,below,above,break,3,163.5,-129.75,1787914800000
ONH:2026-08-28,ONH,2026-08-28,holdout,29704.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,3.25,-64.5,1787882400000
ONH:2026-08-28,ONH,2026-08-28,holdout,29704.0,28.0,0.5,56.0084,2,NY,below,above,break,1,94.75,-198.5,1787922000000
ONL:2026-08-28,ONL,2026-08-28,holdout,29562.5,28.0,0.5,56.0084,1,NY,above,above,hold,1,57.0,-236.25,1787922000000
PDL:2026-08-31,PDL,2026-08-31,holdout,29437.0,28.0,0.5,56.0084,1,ASIA,below,above,break,1,91.5,0.0,1788152400000
PDL:2026-08-31,PDL,2026-08-31,holdout,29437.0,28.0,0.5,56.0084,2,LONDON,above,below,break,1,57.25,-46.0,1788174000000
PDC:2026-08-31,PDC,2026-08-31,holdout,29509.5,28.0,0.5,56.0084,1,ASIA,below,below,hold,3,29.25,-64.0,1788156000000
PDC:2026-08-31,PDC,2026-08-31,holdout,29509.5,28.0,0.5,56.0084,2,NY,below,below,hold,1,0.0,-155.5,1788181200000
PDC:2026-08-31,PDC,2026-08-31,holdout,29509.5,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,2,17.5,-4.5,1788202800000
ONH:2026-08-31,ONH,2026-08-31,holdout,29538.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-93.25,1788163200000
ONL:2026-08-31,ONL,2026-08-31,holdout,29374.25,28.0,0.5,56.0084,1,ASIA,above,below,break,2,100.75,-24.75,1788130800000
ONL:2026-08-31,ONL,2026-08-31,holdout,29374.25,28.0,0.5,56.0084,2,ASIA,below,above,break,1,103.0,0.0,1788148800000
ONL:2026-08-31,ONL,2026-08-31,holdout,29374.25,28.0,0.5,56.0084,3,NY,above,above,hold,1,20.25,-74.0,1788181200000
ONL:2026-08-31,ONL,2026-08-31,holdout,29374.25,28.0,0.5,56.0084,4,NY,above,above,hold,1,0.0,-83.5,1788192000000
PDH:2026-09-01,PDH,2026-09-01,holdout,29543.5,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,24.25,-29.5,1788238800000
PDL:2026-09-01,PDL,2026-09-01,holdout,29273.5,28.0,0.5,56.0084,1,LONDON,above,below,break,1,91.5,0.0,1788249600000
PDL:2026-09-01,PDL,2026-09-01,holdout,29273.5,28.0,0.5,56.0084,2,NY,below,below,hold,1,27.0,-143.5,1788274800000
PDC:2026-09-01,PDC,2026-09-01,holdout,29521.5,28.0,0.5,56.0084,1,ASIA,below,below,hold,2,0.0,-85.75,1788220800000
PDC:2026-09-01,PDC,2026-09-01,holdout,29521.5,28.0,0.5,56.0084,2,ASIA,below,below,hold,2,46.25,-91.5,1788238800000
ONH:2026-09-01,ONH,2026-09-01,holdout,29571.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-57.0,1788238800000
ONL:2026-09-01,ONL,2026-09-01,holdout,29040.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-228.25,1788267600000
ONL:2026-09-01,ONL,2026-09-01,holdout,29040.0,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-101.25,1788285600000
PDL:2026-09-02,PDL,2026-09-02,holdout,29001.75,28.0,0.5,56.0084,1,LONDON,above,below,break,1,61.0,-25.25,1788336000000
PDL:2026-09-02,PDL,2026-09-02,holdout,29001.75,28.0,0.5,56.0084,2,LONDON,below,above,break,1,147.5,0.0,1788346800000
PDC:2026-09-02,PDC,2026-09-02,holdout,29139.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-121.75,1788350400000
PDC:2026-09-02,PDC,2026-09-02,holdout,29139.0,28.0,0.5,56.0084,2,NY,below,above,break,1,69.5,-32.75,1788357600000
ONH:2026-09-02,ONH,2026-09-02,holdout,29149.25,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-102.0,1788307200000
ONH:2026-09-02,ONH,2026-09-02,holdout,29149.25,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,0.0,-132.0,1788350400000
ONH:2026-09-02,ONH,2026-09-02,holdout,29149.25,28.0,0.5,56.0084,3,NY,below,above,break,1,59.25,-43.0,1788357600000
ONL:2026-09-02,ONL,2026-09-02,holdout,28927.25,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-222.0,1788346800000
